Song,Artist,Spotify_ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
コイワズライ,Aimer,0ZiO07cHvb675UDaKB1iix,0.675,0.5,10.0,-5.825,1.0,0.0258,0.3,0.0,0.312,0.773,93.917,audio_features,0ZiO07cHvb675UDaKB1iix,spotify:track:0ZiO07cHvb675UDaKB1iix,https://api.spotify.com/v1/tracks/0ZiO07cHvb675UDaKB1iix,https://api.spotify.com/v1/audio-analysis/0ZiO07cHvb675UDaKB1iix,235160.0,4.0
Pinnenthe Enthe Mulle,K. S. Harisankar,5qiumWYlrgYshRMSoZRUbv,0.535,0.529,2.0,-10.357,1.0,0.21,0.148,0.0,0.0574,0.742,180.033,audio_features,5qiumWYlrgYshRMSoZRUbv,spotify:track:5qiumWYlrgYshRMSoZRUbv,https://api.spotify.com/v1/tracks/5qiumWYlrgYshRMSoZRUbv,https://api.spotify.com/v1/audio-analysis/5qiumWYlrgYshRMSoZRUbv,257934.0,3.0
Forrest Rain,Rain Sounds,6wN4sH26vQXqq5rWS9dqjb,0.348,0.631,0.0,-8.587,1.0,0.0348,0.683,0.678,0.347,0.167,96.392,audio_features,6wN4sH26vQXqq5rWS9dqjb,spotify:track:6wN4sH26vQXqq5rWS9dqjb,https://api.spotify.com/v1/tracks/6wN4sH26vQXqq5rWS9dqjb,https://api.spotify.com/v1/audio-analysis/6wN4sH26vQXqq5rWS9dqjb,217520.0,4.0
Chegamos ao Fim / Fim da Tristeza / Além do Meu Querer - Ao Vivo,Vou pro Sereno,3MTZy994A7jWEAXFkwQUOj,0.316,0.802,9.0,-7.545,1.0,0.049,0.605,1.06e-05,0.893,0.685,87.638,audio_features,3MTZy994A7jWEAXFkwQUOj,spotify:track:3MTZy994A7jWEAXFkwQUOj,https://api.spotify.com/v1/tracks/3MTZy994A7jWEAXFkwQUOj,https://api.spotify.com/v1/audio-analysis/3MTZy994A7jWEAXFkwQUOj,265571.0,4.0
"Саша, ты помнишь наши встречи?",Izabella Yurieva,4v16scAVhylOWvkkcmd4DX,0.597,0.38,11.0,-9.514,0.0,0.0747,0.988,0.000231,0.194,0.732,103.193,audio_features,4v16scAVhylOWvkkcmd4DX,spotify:track:4v16scAVhylOWvkkcmd4DX,https://api.spotify.com/v1/tracks/4v16scAVhylOWvkkcmd4DX,https://api.spotify.com/v1/audio-analysis/4v16scAVhylOWvkkcmd4DX,188637.0,4.0
A Sinner’s Descent,Nosferatu,0eUgkunDciOOiao9Sjw3PW,0.505,0.856,7.0,-5.162,0.0,0.107,0.109,0.0,0.0845,0.41,94.989,audio_features,0eUgkunDciOOiao9Sjw3PW,spotify:track:0eUgkunDciOOiao9Sjw3PW,https://api.spotify.com/v1/tracks/0eUgkunDciOOiao9Sjw3PW,https://api.spotify.com/v1/audio-analysis/0eUgkunDciOOiao9Sjw3PW,173773.0,4.0
Baarish Mein,Vismay Patel,4RzpaDRpNI2JZQ8LtAC05x,0.693,0.296,0.0,-13.52,1.0,0.0704,0.741,0.0,0.0955,0.58,120.376,audio_features,4RzpaDRpNI2JZQ8LtAC05x,spotify:track:4RzpaDRpNI2JZQ8LtAC05x,https://api.spotify.com/v1/tracks/4RzpaDRpNI2JZQ8LtAC05x,https://api.spotify.com/v1/audio-analysis/4RzpaDRpNI2JZQ8LtAC05x,152000.0,5.0
說散就散,JC 陳詠桐,2XFrRuy9Gpu4GuYHTNeHiC,0.507,0.627,2.0,-6.804,1.0,0.125,0.556,0.0,0.229,0.371,139.68,audio_features,2XFrRuy9Gpu4GuYHTNeHiC,spotify:track:2XFrRuy9Gpu4GuYHTNeHiC,https://api.spotify.com/v1/tracks/2XFrRuy9Gpu4GuYHTNeHiC,https://api.spotify.com/v1/audio-analysis/2XFrRuy9Gpu4GuYHTNeHiC,230571.0,4.0
Azerbyjan,Rashid Beibutov,2haLS23gcVIqweqBtW8AUj,0.591,0.545,11.0,-8.416,1.0,0.0623,0.872,0.764,0.147,0.712,99.279,audio_features,2haLS23gcVIqweqBtW8AUj,spotify:track:2haLS23gcVIqweqBtW8AUj,https://api.spotify.com/v1/tracks/2haLS23gcVIqweqBtW8AUj,https://api.spotify.com/v1/audio-analysis/2haLS23gcVIqweqBtW8AUj,195239.0,4.0
Subterranean Initiation,Wolves In The Throne Room,5LxBDSxTZH9hrNTMXnMEGT,0.182,0.904,2.0,-5.922,0.0,0.105,0.00211,0.829,0.107,0.0392,123.744,audio_features,5LxBDSxTZH9hrNTMXnMEGT,spotify:track:5LxBDSxTZH9hrNTMXnMEGT,https://api.spotify.com/v1/tracks/5LxBDSxTZH9hrNTMXnMEGT,https://api.spotify.com/v1/audio-analysis/5LxBDSxTZH9hrNTMXnMEGT,417294.0,4.0
Yummy,Justin Bieber,1k4kL72rr0gFCIl51jLDAU,0.677,0.506,9.0,-6.652,0.0,0.0964,0.345,0.0,0.118,0.497,145.843,audio_features,1k4kL72rr0gFCIl51jLDAU,spotify:track:1k4kL72rr0gFCIl51jLDAU,https://api.spotify.com/v1/tracks/1k4kL72rr0gFCIl51jLDAU,https://api.spotify.com/v1/audio-analysis/1k4kL72rr0gFCIl51jLDAU,208520.0,4.0
Vossa Excelência,Titãs,50CMxnG6F6U4ffjn243Ubi,0.247,0.94,0.0,-4.768,1.0,0.113,0.129,0.0,0.916,0.405,173.992,audio_features,50CMxnG6F6U4ffjn243Ubi,spotify:track:50CMxnG6F6U4ffjn243Ubi,https://api.spotify.com/v1/tracks/50CMxnG6F6U4ffjn243Ubi,https://api.spotify.com/v1/audio-analysis/50CMxnG6F6U4ffjn243Ubi,189267.0,4.0
Tudo Que Eu Sou (feat. Eli Soares) - Ao Vivo,Preto no Branco;Eli Soares,26Vk4uxPSYfn1w2Aq0BcX4,0.502,0.887,6.0,-6.896,0.0,0.0934,0.0685,6.25e-05,0.983,0.716,160.001,audio_features,26Vk4uxPSYfn1w2Aq0BcX4,spotify:track:26Vk4uxPSYfn1w2Aq0BcX4,https://api.spotify.com/v1/tracks/26Vk4uxPSYfn1w2Aq0BcX4,https://api.spotify.com/v1/audio-analysis/26Vk4uxPSYfn1w2Aq0BcX4,313347.0,4.0
Are You Lonely,Deep Chills;Tilsen,1FxwMVKEEZYMsOPUiHdC4X,0.795,0.588,0.0,-6.413,1.0,0.0808,0.663,1.34e-06,0.194,0.26,101.828,audio_features,1FxwMVKEEZYMsOPUiHdC4X,spotify:track:1FxwMVKEEZYMsOPUiHdC4X,https://api.spotify.com/v1/tracks/1FxwMVKEEZYMsOPUiHdC4X,https://api.spotify.com/v1/audio-analysis/1FxwMVKEEZYMsOPUiHdC4X,137209.0,4.0
Young Man's Fancy,George Winston,1YD4dyWZzfKYG2gxYI4ODa,0.359,0.0332,1.0,-19.207,1.0,0.144,0.995,0.933,0.105,0.408,73.878,audio_features,1YD4dyWZzfKYG2gxYI4ODa,spotify:track:1YD4dyWZzfKYG2gxYI4ODa,https://api.spotify.com/v1/tracks/1YD4dyWZzfKYG2gxYI4ODa,https://api.spotify.com/v1/audio-analysis/1YD4dyWZzfKYG2gxYI4ODa,244026.0,4.0
Celebration - Single Version,Kool & The Gang,3K7Q9PHUWPTaknlbFPThn2,0.885,0.664,1.0,-11.795,1.0,0.0524,0.145,0.0483,0.0767,0.906,121.632,audio_features,3K7Q9PHUWPTaknlbFPThn2,spotify:track:3K7Q9PHUWPTaknlbFPThn2,https://api.spotify.com/v1/tracks/3K7Q9PHUWPTaknlbFPThn2,https://api.spotify.com/v1/audio-analysis/3K7Q9PHUWPTaknlbFPThn2,298867.0,4.0
I'm In Love With You,The 1975,12g9IeQzX7xECLNxz8dpb5,0.668,0.902,2.0,-3.924,1.0,0.0386,0.169,8.74e-05,0.198,0.913,119.008,audio_features,12g9IeQzX7xECLNxz8dpb5,spotify:track:12g9IeQzX7xECLNxz8dpb5,https://api.spotify.com/v1/tracks/12g9IeQzX7xECLNxz8dpb5,https://api.spotify.com/v1/audio-analysis/12g9IeQzX7xECLNxz8dpb5,262624.0,4.0
The Christmas Waltz,Peggy Lee,5fVcUVHqGfq1r8eUiMvSEm,0.25,0.168,1.0,-16.789,0.0,0.0329,0.822,0.000135,0.136,0.141,107.269,audio_features,5fVcUVHqGfq1r8eUiMvSEm,spotify:track:5fVcUVHqGfq1r8eUiMvSEm,https://api.spotify.com/v1/tracks/5fVcUVHqGfq1r8eUiMvSEm,https://api.spotify.com/v1/audio-analysis/5fVcUVHqGfq1r8eUiMvSEm,173107.0,3.0
Where The Wild Things Are,Zeds Dead;ILLENIUM,4EwSqnjnXCG7NqY08RRSKq,0.344,0.672,6.0,-5.888,0.0,0.0586,0.00877,1.04e-06,0.196,0.133,164.197,audio_features,4EwSqnjnXCG7NqY08RRSKq,spotify:track:4EwSqnjnXCG7NqY08RRSKq,https://api.spotify.com/v1/tracks/4EwSqnjnXCG7NqY08RRSKq,https://api.spotify.com/v1/audio-analysis/4EwSqnjnXCG7NqY08RRSKq,299240.0,4.0
Safety (feat. DJ Snake),GASHI;DJ Snake,3EcvMo6Td4Kuv05GMNXZrs,0.0988,0.0555,5.0,-32.446,1.0,0.0424,0.854,0.69,0.0916,0.11,175.616,audio_features,3EcvMo6Td4Kuv05GMNXZrs,spotify:track:3EcvMo6Td4Kuv05GMNXZrs,https://api.spotify.com/v1/tracks/3EcvMo6Td4Kuv05GMNXZrs,https://api.spotify.com/v1/audio-analysis/3EcvMo6Td4Kuv05GMNXZrs,168111.0,4.0
How D'ya Do,Sonny Lim,2I3LMMYVOZBsnAkHmKaSke,0.644,0.666,1.0,-4.708,1.0,0.0525,0.336,0.0,0.131,0.543,146.054,audio_features,2I3LMMYVOZBsnAkHmKaSke,spotify:track:2I3LMMYVOZBsnAkHmKaSke,https://api.spotify.com/v1/tracks/2I3LMMYVOZBsnAkHmKaSke,https://api.spotify.com/v1/audio-analysis/2I3LMMYVOZBsnAkHmKaSke,171240.0,1.0
Norwegian Wood (This Bird Has Flown) - Remastered 2009,The Beatles,1H7gMYGykdtwZOV6s1N0by,0.425,0.369,4.0,-11.876,1.0,0.0379,0.183,0.00126,0.112,0.65,176.625,audio_features,1H7gMYGykdtwZOV6s1N0by,spotify:track:1H7gMYGykdtwZOV6s1N0by,https://api.spotify.com/v1/tracks/1H7gMYGykdtwZOV6s1N0by,https://api.spotify.com/v1/audio-analysis/1H7gMYGykdtwZOV6s1N0by,124693.0,3.0
Lova ingenting,Maxida Märak,6470Z4MVlwxWlxFOv27iio,0.685,0.534,1.0,-6.644,1.0,0.28,0.308,0.0,0.206,0.236,92.241,audio_features,6470Z4MVlwxWlxFOv27iio,spotify:track:6470Z4MVlwxWlxFOv27iio,https://api.spotify.com/v1/tracks/6470Z4MVlwxWlxFOv27iio,https://api.spotify.com/v1/audio-analysis/6470Z4MVlwxWlxFOv27iio,157091.0,4.0
Unnecessary,GusGus,0WT2brwPqw7XmvlvgraXSV,0.544,0.227,5.0,-17.019,1.0,0.0317,0.375,0.949,0.145,0.552,123.134,audio_features,0WT2brwPqw7XmvlvgraXSV,spotify:track:0WT2brwPqw7XmvlvgraXSV,https://api.spotify.com/v1/tracks/0WT2brwPqw7XmvlvgraXSV,https://api.spotify.com/v1/audio-analysis/0WT2brwPqw7XmvlvgraXSV,77400.0,4.0
La Secretaría,Mike Laure,6rcvPsOgiwRTM4dTLSV8Jd,0.817,0.579,0.0,-8.123,0.0,0.0527,0.628,0.0,0.068,0.911,117.267,audio_features,6rcvPsOgiwRTM4dTLSV8Jd,spotify:track:6rcvPsOgiwRTM4dTLSV8Jd,https://api.spotify.com/v1/tracks/6rcvPsOgiwRTM4dTLSV8Jd,https://api.spotify.com/v1/audio-analysis/6rcvPsOgiwRTM4dTLSV8Jd,165198.0,4.0
California Dreaming,Beat The System,2AwFU2BnJRlEpjDtu04e6S,0.61,0.966,11.0,-4.116,1.0,0.305,0.000645,0.247,0.303,0.631,126.001,audio_features,2AwFU2BnJRlEpjDtu04e6S,spotify:track:2AwFU2BnJRlEpjDtu04e6S,https://api.spotify.com/v1/tracks/2AwFU2BnJRlEpjDtu04e6S,https://api.spotify.com/v1/audio-analysis/2AwFU2BnJRlEpjDtu04e6S,144762.0,4.0
Say My Name,David Guetta;Bebe Rexha;J Balvin,2Qrr1NMPmYjH1vEV1EPlJS,0.703,0.66,10.0,-5.119,0.0,0.123,0.137,0.0,0.192,0.79,95.033,audio_features,2Qrr1NMPmYjH1vEV1EPlJS,spotify:track:2Qrr1NMPmYjH1vEV1EPlJS,https://api.spotify.com/v1/tracks/2Qrr1NMPmYjH1vEV1EPlJS,https://api.spotify.com/v1/audio-analysis/2Qrr1NMPmYjH1vEV1EPlJS,198947.0,4.0
Moment of Peace,Gregorian,1tKE8I7fnY9IOcnVxj9LmT,0.238,0.766,9.0,-6.927,0.0,0.0341,0.0469,0.00409,0.184,0.135,87.87,audio_features,1tKE8I7fnY9IOcnVxj9LmT,spotify:track:1tKE8I7fnY9IOcnVxj9LmT,https://api.spotify.com/v1/tracks/1tKE8I7fnY9IOcnVxj9LmT,https://api.spotify.com/v1/audio-analysis/1tKE8I7fnY9IOcnVxj9LmT,319720.0,4.0
"Sonata for Violin and Cello in C Major, M. 73: II. Très vif",Maurice Ravel;Duo Synopsis,3XhHwOoH3WOzcSiA3aOwDk,0.462,0.0945,0.0,-17.719,1.0,0.0667,0.928,0.0874,0.0887,0.247,161.231,audio_features,3XhHwOoH3WOzcSiA3aOwDk,spotify:track:3XhHwOoH3WOzcSiA3aOwDk,https://api.spotify.com/v1/tracks/3XhHwOoH3WOzcSiA3aOwDk,https://api.spotify.com/v1/audio-analysis/3XhHwOoH3WOzcSiA3aOwDk,219776.0,4.0
Yeh Jo Halka Halka Suroor Hai,Nusrat Fateh Ali Khan,6l58EciogvvWtGHahitJGs,0.52,0.495,3.0,-9.589,1.0,0.14,0.628,0.0,0.119,0.714,97.067,audio_features,6l58EciogvvWtGHahitJGs,spotify:track:6l58EciogvvWtGHahitJGs,https://api.spotify.com/v1/tracks/6l58EciogvvWtGHahitJGs,https://api.spotify.com/v1/audio-analysis/6l58EciogvvWtGHahitJGs,1136560.0,4.0
Wer nicht springt der muss bezahlen,Ina Colada,2ZAOEPkOeZTGsjGHWyCThc,0.793,0.896,7.0,-3.072,1.0,0.0417,0.0136,1.08e-05,0.105,0.842,125.063,audio_features,2ZAOEPkOeZTGsjGHWyCThc,spotify:track:2ZAOEPkOeZTGsjGHWyCThc,https://api.spotify.com/v1/tracks/2ZAOEPkOeZTGsjGHWyCThc,https://api.spotify.com/v1/audio-analysis/2ZAOEPkOeZTGsjGHWyCThc,198246.0,4.0
Midnight City,M83,1eyzqe2QqGZUmfcPZtrIyt,0.526,0.712,11.0,-6.525,0.0,0.0356,0.0161,0.0,0.179,0.32,105.009,audio_features,1eyzqe2QqGZUmfcPZtrIyt,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,https://api.spotify.com/v1/tracks/1eyzqe2QqGZUmfcPZtrIyt,https://api.spotify.com/v1/audio-analysis/1eyzqe2QqGZUmfcPZtrIyt,241440.0,4.0
Too Shy,Kajagoogoo,3OQtbwQ9U4A0VDH1rjamZJ,0.691,0.79,10.0,-10.263,0.0,0.0633,0.0418,6.93e-05,0.091,0.746,108.266,audio_features,3OQtbwQ9U4A0VDH1rjamZJ,spotify:track:3OQtbwQ9U4A0VDH1rjamZJ,https://api.spotify.com/v1/tracks/3OQtbwQ9U4A0VDH1rjamZJ,https://api.spotify.com/v1/audio-analysis/3OQtbwQ9U4A0VDH1rjamZJ,225853.0,4.0
Hold On,Little Dragon,4dPimg8olUWKxHZXPD3KOO,0.744,0.615,0.0,-8.756,1.0,0.0394,0.0103,0.00113,0.134,0.444,118.965,audio_features,4dPimg8olUWKxHZXPD3KOO,spotify:track:4dPimg8olUWKxHZXPD3KOO,https://api.spotify.com/v1/tracks/4dPimg8olUWKxHZXPD3KOO,https://api.spotify.com/v1/audio-analysis/4dPimg8olUWKxHZXPD3KOO,210922.0,4.0
"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]",Arijit Singh;Sachet-Parampara,0AJ6PUJERpXYRGGQQfOrRC,0.29,0.58,9.0,-4.767,0.0,0.0434,0.491,0.0,0.243,0.353,172.396,audio_features,0AJ6PUJERpXYRGGQQfOrRC,spotify:track:0AJ6PUJERpXYRGGQQfOrRC,https://api.spotify.com/v1/tracks/0AJ6PUJERpXYRGGQQfOrRC,https://api.spotify.com/v1/audio-analysis/0AJ6PUJERpXYRGGQQfOrRC,370444.0,3.0
i'm a mess,Omah Lay,65v99AWZyNz3aRmfrT2I7N,0.682,0.633,4.0,-6.213,1.0,0.239,0.307,0.0328,0.112,0.601,123.259,audio_features,65v99AWZyNz3aRmfrT2I7N,spotify:track:65v99AWZyNz3aRmfrT2I7N,https://api.spotify.com/v1/tracks/65v99AWZyNz3aRmfrT2I7N,https://api.spotify.com/v1/audio-analysis/65v99AWZyNz3aRmfrT2I7N,153946.0,5.0
Friday Night,DJ Zinc;Amber Jolene,6uzIVNJW0eHKkiDEee0uO0,0.689,0.854,8.0,-4.788,0.0,0.0334,0.0168,0.00146,0.104,0.632,127.03,audio_features,6uzIVNJW0eHKkiDEee0uO0,spotify:track:6uzIVNJW0eHKkiDEee0uO0,https://api.spotify.com/v1/tracks/6uzIVNJW0eHKkiDEee0uO0,https://api.spotify.com/v1/audio-analysis/6uzIVNJW0eHKkiDEee0uO0,190954.0,4.0
Om än bara för en stund,Maya Åström,64yTTGTPOZos3UEouvO6tp,0.348,0.0339,8.0,-28.747,0.0,0.0605,0.993,0.956,0.121,0.205,69.82,audio_features,64yTTGTPOZos3UEouvO6tp,spotify:track:64yTTGTPOZos3UEouvO6tp,https://api.spotify.com/v1/tracks/64yTTGTPOZos3UEouvO6tp,https://api.spotify.com/v1/audio-analysis/64yTTGTPOZos3UEouvO6tp,203000.0,5.0
Inspiration,Galaxy 2 Galaxy,2T6rMXWYc934IWMudx1H1X,0.645,0.877,7.0,-10.616,1.0,0.0456,0.00657,0.858,0.127,0.473,124.697,audio_features,2T6rMXWYc934IWMudx1H1X,spotify:track:2T6rMXWYc934IWMudx1H1X,https://api.spotify.com/v1/tracks/2T6rMXWYc934IWMudx1H1X,https://api.spotify.com/v1/audio-analysis/2T6rMXWYc934IWMudx1H1X,270747.0,4.0
Was I Not Good Enough?,omarr;Mia Smith,23Mdy78CdfyUYllPtGl3Tf,0.606,0.809,11.0,-4.695,1.0,0.0847,0.0065,2.42e-05,0.106,0.266,140.017,audio_features,23Mdy78CdfyUYllPtGl3Tf,spotify:track:23Mdy78CdfyUYllPtGl3Tf,https://api.spotify.com/v1/tracks/23Mdy78CdfyUYllPtGl3Tf,https://api.spotify.com/v1/audio-analysis/23Mdy78CdfyUYllPtGl3Tf,110538.0,4.0
Renascence,Can Durmus,6CgnHnR0C1qsAiq4UAVO8B,0.555,0.776,1.0,-2.58,1.0,0.0795,0.47,0.000806,0.337,0.14,128.036,audio_features,6CgnHnR0C1qsAiq4UAVO8B,spotify:track:6CgnHnR0C1qsAiq4UAVO8B,https://api.spotify.com/v1/tracks/6CgnHnR0C1qsAiq4UAVO8B,https://api.spotify.com/v1/audio-analysis/6CgnHnR0C1qsAiq4UAVO8B,170156.0,4.0
Drama,Carajo,5VK2OPvikCd6kHkZ7ejcOa,0.785,0.634,6.0,-7.574,0.0,0.0471,0.00441,0.576,0.114,0.496,119.002,audio_features,5VK2OPvikCd6kHkZ7ejcOa,spotify:track:5VK2OPvikCd6kHkZ7ejcOa,https://api.spotify.com/v1/tracks/5VK2OPvikCd6kHkZ7ejcOa,https://api.spotify.com/v1/audio-analysis/5VK2OPvikCd6kHkZ7ejcOa,143193.0,4.0
O Christmas Tree,George Strait,2VsCE6ui7N4IRzGIGT7Di8,0.571,0.0982,6.0,-14.34,1.0,0.0425,0.949,1.71e-06,0.109,0.0857,74.271,audio_features,2VsCE6ui7N4IRzGIGT7Di8,spotify:track:2VsCE6ui7N4IRzGIGT7Di8,https://api.spotify.com/v1/tracks/2VsCE6ui7N4IRzGIGT7Di8,https://api.spotify.com/v1/audio-analysis/2VsCE6ui7N4IRzGIGT7Di8,207253.0,4.0
分分鐘需要你,George Lam,611jHr3FkwdDD5N4CVXPkN,0.588,0.442,4.0,-12.314,1.0,0.0416,0.616,0.000688,0.116,0.849,112.159,audio_features,611jHr3FkwdDD5N4CVXPkN,spotify:track:611jHr3FkwdDD5N4CVXPkN,https://api.spotify.com/v1/tracks/611jHr3FkwdDD5N4CVXPkN,https://api.spotify.com/v1/audio-analysis/611jHr3FkwdDD5N4CVXPkN,183707.0,4.0
Love Song,Khalil Fong,2XEtdVgbgltXfzVQppAkbi,0.627,0.408,5.0,-9.87,1.0,0.052,0.626,0.0,0.315,0.337,114.744,audio_features,2XEtdVgbgltXfzVQppAkbi,spotify:track:2XEtdVgbgltXfzVQppAkbi,https://api.spotify.com/v1/tracks/2XEtdVgbgltXfzVQppAkbi,https://api.spotify.com/v1/audio-analysis/2XEtdVgbgltXfzVQppAkbi,269293.0,4.0
We Won't Be Alone,Feint;Laura Brehm,2X7Ga9vke5AhjMJlFBYpgQ,0.293,0.0538,5.0,-22.08,1.0,0.0482,0.992,0.0136,0.0832,0.0365,102.269,audio_features,2X7Ga9vke5AhjMJlFBYpgQ,spotify:track:2X7Ga9vke5AhjMJlFBYpgQ,https://api.spotify.com/v1/tracks/2X7Ga9vke5AhjMJlFBYpgQ,https://api.spotify.com/v1/audio-analysis/2X7Ga9vke5AhjMJlFBYpgQ,173867.0,4.0
Ritmo y Blues Con Armónica,La Mississippi,7ipxrjXmSmnTl9LXGEYIuZ,0.626,0.801,0.0,-5.124,0.0,0.036,0.123,1.15e-05,0.526,0.754,112.095,audio_features,7ipxrjXmSmnTl9LXGEYIuZ,spotify:track:7ipxrjXmSmnTl9LXGEYIuZ,https://api.spotify.com/v1/tracks/7ipxrjXmSmnTl9LXGEYIuZ,https://api.spotify.com/v1/audio-analysis/7ipxrjXmSmnTl9LXGEYIuZ,236000.0,4.0
More Than A Woman - SG's Paradise Edit,Bee Gees;SG Lewis,7czwlOhJEegphFAYM1IXHP,0.679,0.762,10.0,-4.253,0.0,0.0316,0.00469,0.23,0.0446,0.511,105.407,audio_features,7czwlOhJEegphFAYM1IXHP,spotify:track:7czwlOhJEegphFAYM1IXHP,https://api.spotify.com/v1/tracks/7czwlOhJEegphFAYM1IXHP,https://api.spotify.com/v1/audio-analysis/7czwlOhJEegphFAYM1IXHP,357936.0,4.0
Underbite,Sex Prisoner,3zRrpaY13nDHD97EHsRJD6,0.315,0.955,1.0,-5.02,0.0,0.194,1.42e-05,0.0648,0.512,0.316,59.212,audio_features,3zRrpaY13nDHD97EHsRJD6,spotify:track:3zRrpaY13nDHD97EHsRJD6,https://api.spotify.com/v1/tracks/3zRrpaY13nDHD97EHsRJD6,https://api.spotify.com/v1/audio-analysis/3zRrpaY13nDHD97EHsRJD6,57659.0,4.0
The Woman I Love,Jason Mraz,0AYG9AcwqEeqgAw3OvshPC,0.591,0.647,4.0,-8.34,1.0,0.0277,0.067,6.57e-05,0.231,0.678,79.68,audio_features,0AYG9AcwqEeqgAw3OvshPC,spotify:track:0AYG9AcwqEeqgAw3OvshPC,https://api.spotify.com/v1/tracks/0AYG9AcwqEeqgAw3OvshPC,https://api.spotify.com/v1/audio-analysis/0AYG9AcwqEeqgAw3OvshPC,190752.0,4.0
Ring,White Reaper,4vpeKl0vMGdAXpZiQB2Dtd,0.551,0.293,2.0,-12.503,1.0,0.0272,0.486,0.000273,0.0864,0.322,106.798,audio_features,4vpeKl0vMGdAXpZiQB2Dtd,spotify:track:4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/tracks/4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/audio-analysis/4vpeKl0vMGdAXpZiQB2Dtd,150640.0,4.0
Big Red Car,The Wiggles,2qlWTYxYdY8thpMvMm8C01,0.704,0.874,9.0,-4.022,1.0,0.0505,0.0239,5.5e-05,0.0675,0.899,140.055,audio_features,2qlWTYxYdY8thpMvMm8C01,spotify:track:2qlWTYxYdY8thpMvMm8C01,https://api.spotify.com/v1/tracks/2qlWTYxYdY8thpMvMm8C01,https://api.spotify.com/v1/audio-analysis/2qlWTYxYdY8thpMvMm8C01,144200.0,4.0
Daryaa,Ammy Virk;Shahid Mallya,5Jp05Vwt60ltOfrmtFtw7j,0.776,0.734,1.0,-6.333,0.0,0.186,0.0321,0.0,0.158,0.656,113.942,audio_features,5Jp05Vwt60ltOfrmtFtw7j,spotify:track:5Jp05Vwt60ltOfrmtFtw7j,https://api.spotify.com/v1/tracks/5Jp05Vwt60ltOfrmtFtw7j,https://api.spotify.com/v1/audio-analysis/5Jp05Vwt60ltOfrmtFtw7j,236370.0,4.0
Somebody - Original Mix,Svet,2nSr45ZWZlyjjxWlljUgfr,0.798,0.657,4.0,-6.435,0.0,0.0537,0.0162,8.89e-05,0.196,0.209,122.058,audio_features,2nSr45ZWZlyjjxWlljUgfr,spotify:track:2nSr45ZWZlyjjxWlljUgfr,https://api.spotify.com/v1/tracks/2nSr45ZWZlyjjxWlljUgfr,https://api.spotify.com/v1/audio-analysis/2nSr45ZWZlyjjxWlljUgfr,180000.0,4.0
Dit Is Mijn Leven,Neophyte;Drokz,1V2fuhBUbCzcGqMANeYmYy,0.543,0.999,7.0,-0.918,1.0,0.18,0.0865,0.00042,0.368,0.0466,99.99,audio_features,1V2fuhBUbCzcGqMANeYmYy,spotify:track:1V2fuhBUbCzcGqMANeYmYy,https://api.spotify.com/v1/tracks/1V2fuhBUbCzcGqMANeYmYy,https://api.spotify.com/v1/audio-analysis/1V2fuhBUbCzcGqMANeYmYy,169200.0,4.0
It's All You,MitiS;Amidy,4IVpkOqPbxS3kIllPE3pDl,0.442,0.6,2.0,-5.845,1.0,0.0306,0.535,0.0,0.127,0.157,150.184,audio_features,4IVpkOqPbxS3kIllPE3pDl,spotify:track:4IVpkOqPbxS3kIllPE3pDl,https://api.spotify.com/v1/tracks/4IVpkOqPbxS3kIllPE3pDl,https://api.spotify.com/v1/audio-analysis/4IVpkOqPbxS3kIllPE3pDl,196000.0,4.0
Røgslør,Ledetraad,16zbo4n31PEtvx6eDCWJqe,0.454,0.143,6.0,-26.672,0.0,0.0558,0.959,0.958,0.111,0.235,114.928,audio_features,16zbo4n31PEtvx6eDCWJqe,spotify:track:16zbo4n31PEtvx6eDCWJqe,https://api.spotify.com/v1/tracks/16zbo4n31PEtvx6eDCWJqe,https://api.spotify.com/v1/audio-analysis/16zbo4n31PEtvx6eDCWJqe,132000.0,3.0
"Pallavicino: L'Antiope: ""Sdegni, furori barbari"" (Celinda)",Carlo Pallavicino;Lea Desandre;Jupiter;Thomas Dunford,0izI75lnCS9WS8sDzBMC5Z,0.398,0.33,1.0,-14.102,1.0,0.0665,0.806,0.000768,0.0834,0.435,133.106,audio_features,0izI75lnCS9WS8sDzBMC5Z,spotify:track:0izI75lnCS9WS8sDzBMC5Z,https://api.spotify.com/v1/tracks/0izI75lnCS9WS8sDzBMC5Z,https://api.spotify.com/v1/audio-analysis/0izI75lnCS9WS8sDzBMC5Z,73667.0,4.0
Dancing People Are Never Wrong,Jan Blomqvist;The Bianca Story,4admt90cSChznePxyzUVCP,0.739,0.548,2.0,-11.073,0.0,0.0367,0.129,0.867,0.109,0.175,122.006,audio_features,4admt90cSChznePxyzUVCP,spotify:track:4admt90cSChznePxyzUVCP,https://api.spotify.com/v1/tracks/4admt90cSChznePxyzUVCP,https://api.spotify.com/v1/audio-analysis/4admt90cSChznePxyzUVCP,199527.0,4.0
